,num__area,num__bedrooms,num__bathrooms,num__stories,num__parking,cat__mainroad,cat__guestroom,cat__basement,cat__hotwaterheating,cat__airconditioning,cat__prefarea,cat__furnishingstatus,price
0,1.0467262882352133,1.4034193573588298,1.4218117367065486,1.3782169202337835,1.5176924895404067,1.0,0.0,0.0,0.0,1.0,1.0,0.0,13300000
1,1.7570095257333957,1.4034193573588298,5.405808633904846,2.53202371213457,2.679409353022881,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12250000
2,2.218232407225722,0.047278311684073836,1.4218117367065486,0.22441012833299692,1.5176924895404067,1.0,0.0,1.0,0.0,0.0,1.0,1.0,12250000
3,1.0836241187545992,1.4034193573588298,1.4218117367065486,0.22441012833299692,2.679409353022881,1.0,0.0,1.0,0.0,1.0,1.0,0.0,12215000
4,1.0467262882352133,1.4034193573588298,-0.5701867118926005,0.22441012833299692,1.5176924895404067,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11410000
5,1.0836241187545992,0.047278311684073836,3.4138101853056977,-0.9293966635677897,1.5176924895404067,1.0,0.0,1.0,0.0,1.0,1.0,1.0,10850000
6,1.5817448307663118,1.4034193573588298,3.4138101853056977,2.53202371213457,1.5176924895404067,1.0,0.0,0.0,0.0,1.0,1.0,1.0,10150000
7,5.096263187737839,2.7595604030335856,3.4138101853056977,0.22441012833299692,-0.8057412374245417,1.0,0.0,0.0,0.0,0.0,0.0,2.0,10150000
8,1.3603578476499951,1.4034193573588298,-0.5701867118926005,0.22441012833299692,1.5176924895404067,1.0,1.0,1.0,0.0,1.0,1.0,0.0,9870000
9,0.2764840761430282,0.047278311684073836,1.4218117367065486,2.53202371213457,0.35597562605793237,1.0,1.0,0.0,0.0,1.0,1.0,2.0,9800000
10,3.712594543260859,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9800000
11,0.39178979651610985,1.4034193573588298,3.4138101853056977,0.22441012833299692,1.5176924895404067,1.0,1.0,1.0,1.0,0.0,0.0,1.0,9681000
12,0.6454623813368893,1.4034193573588298,1.4218117367065486,0.22441012833299692,0.35597562605793237,1.0,0.0,0.0,0.0,1.0,1.0,1.0,9310000
13,-0.761267407214706,1.4034193573588298,1.4218117367065486,0.22441012833299692,1.5176924895404067,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9240000
14,1.2219909832022973,0.047278311684073836,1.4218117367065486,0.22441012833299692,-0.8057412374245417,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9240000
15,0.39178979651610985,1.4034193573588298,-0.5701867118926005,0.22441012833299692,1.5176924895404067,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9100000
16,0.6685235254115056,1.4034193573588298,1.4218117367065486,0.22441012833299692,0.35597562605793237,1.0,1.0,1.0,0.0,1.0,1.0,2.0,9100000
17,1.5448470002469257,0.047278311684073836,1.4218117367065486,2.53202371213457,1.5176924895404067,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8960000
18,-0.253922237573147,0.047278311684073836,1.4218117367065486,0.22441012833299692,1.5176924895404067,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8890000
19,0.5855034067428869,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,1.0,0.0,0.0,0.0,1.0,1.0,1.0,8855000
20,-0.3830646443909984,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,1.0,0.0,1.0,1.0,0.0,0.0,1.0,8750000
21,0.9245022246397467,0.047278311684073836,1.4218117367065486,-0.9293966635677897,1.5176924895404067,1.0,1.0,1.0,0.0,1.0,0.0,2.0,8680000
22,1.3372967035753787,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8645000
23,-0.2723711528328401,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8645000
24,1.6832138646946235,0.047278311684073836,1.4218117367065486,0.22441012833299692,1.5176924895404067,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8575000
25,0.6408501525219661,1.4034193573588298,1.4218117367065486,0.22441012833299692,1.5176924895404067,1.0,1.0,1.0,0.0,1.0,1.0,0.0,8540000
26,0.39178979651610985,0.047278311684073836,1.4218117367065486,2.53202371213457,-0.8057412374245417,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8463000
27,1.717805580806548,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8400000
28,1.2911744154261462,2.7595604030335856,1.4218117367065486,0.22441012833299692,1.5176924895404067,1.0,0.0,1.0,1.0,0.0,0.0,2.0,8400000
29,0.16117835576994666,1.4034193573588298,1.4218117367065486,0.22441012833299692,0.35597562605793237,1.0,0.0,1.0,0.0,1.0,1.0,1.0,8400000
30,1.0720935467172912,0.047278311684073836,1.4218117367065486,2.53202371213457,1.5176924895404067,1.0,0.0,0.0,0.0,1.0,0.0,2.0,8400000
31,0.8530126780084362,0.047278311684073836,-0.5701867118926005,2.53202371213457,1.5176924895404067,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8400000
32,-0.12477983075529565,1.4034193573588298,1.4218117367065486,0.22441012833299692,0.35597562605793237,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8295000
33,0.3733408812564168,0.047278311684073836,3.4138101853056977,0.22441012833299692,0.35597562605793237,1.0,1.0,1.0,0.0,0.0,0.0,2.0,8190000
34,0.779217016969664,2.7595604030335856,-0.5701867118926005,0.22441012833299692,0.35597562605793237,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8120000
35,0.8530126780084362,0.047278311684073836,1.4218117367065486,2.53202371213457,1.5176924895404067,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8080940
36,1.0753221068877374,0.047278311684073836,1.4218117367065486,1.3782169202337835,0.35597562605793237,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8043000
37,1.7754584409930887,1.4034193573588298,1.4218117367065486,2.53202371213457,1.5176924895404067,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7980000
38,0.39178979651610985,0.047278311684073836,-0.5701867118926005,2.53202371213457,1.5176924895404067,1.0,1.0,0.0,0.0,1.0,0.0,2.0,7962500
39,0.39178979651610985,1.4034193573588298,1.4218117367065486,2.53202371213457,0.35597562605793237,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7910000
40,0.6454623813368893,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7875000
41,0.5578300338533473,0.047278311684073836,1.4218117367065486,2.53202371213457,-0.8057412374245417,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7840000
42,0.6131767796324264,0.047278311684073836,1.4218117367065486,2.53202371213457,1.5176924895404067,1.0,0.0,0.0,0.0,1.0,0.0,2.0,7700000
43,0.39178979651610985,1.4034193573588298,1.4218117367065486,2.53202371213457,1.5176924895404067,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7700000
44,0.39178979651610985,1.4034193573588298,1.4218117367065486,2.53202371213457,0.35597562605793237,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7560000
45,0.39178979651610985,0.047278311684073836,1.4218117367065486,1.3782169202337835,-0.8057412374245417,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7560000
46,0.39178979651610985,0.047278311684073836,1.4218117367065486,2.53202371213457,0.35597562605793237,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7525000
47,0.6685235254115056,0.047278311684073836,-0.5701867118926005,2.53202371213457,2.679409353022881,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7490000
48,-0.39228910202084494,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,1.0,0.0,1.0,0.0,0.0,0.0,2.0,7455000
49,1.0559507458650597,0.047278311684073836,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7420000
50,1.0559507458650597,0.047278311684073836,1.4218117367065486,2.53202371213457,0.35597562605793237,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7420000
51,0.5416872330011159,0.047278311684073836,-0.5701867118926005,2.53202371213457,0.35597562605793237,1.0,0.0,0.0,0.0,1.0,0.0,2.0,7420000
52,0.39178979651610985,1.4034193573588298,1.4218117367065486,2.53202371213457,0.35597562605793237,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7350000
53,-0.00024965275236754836,0.047278311684073836,1.4218117367065486,2.53202371213457,1.5176924895404067,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7350000
54,0.39178979651610985,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,1.0,1.0,0.0,0.0,1.0,0.0,1.0,7350000
55,0.39178979651610985,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,1.0,0.0,0.0,0.0,1.0,0.0,2.0,7350000
56,2.900842271834365,1.4034193573588298,-0.5701867118926005,0.22441012833299692,0.35597562605793237,1.0,0.0,1.0,0.0,0.0,1.0,1.0,7343000
57,1.7754584409930887,1.4034193573588298,1.4218117367065486,2.53202371213457,0.35597562605793237,1.0,1.0,0.0,0.0,1.0,1.0,0.0,7245000
58,1.166644237423218,1.4034193573588298,1.4218117367065486,2.53202371213457,0.35597562605793237,1.0,1.0,0.0,0.0,1.0,0.0,1.0,7210000
59,0.39178979651610985,0.047278311684073836,1.4218117367065486,2.53202371213457,0.35597562605793237,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7210000
60,0.39178979651610985,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7140000
61,1.7201116952140096,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7070000
62,0.5024832880742681,1.4034193573588298,1.4218117367065486,0.22441012833299692,0.35597562605793237,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7070000
63,0.5578300338533473,1.4034193573588298,1.4218117367065486,1.3782169202337835,1.5176924895404067,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7035000
64,2.7786182082388984,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7000000
65,1.7201116952140096,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6930000
66,3.712594543260859,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6930000
67,1.1758686950530646,0.047278311684073836,1.4218117367065486,-0.9293966635677897,1.5176924895404067,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6895000
68,0.39178979651610985,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6860000
69,3.200637144804377,1.4034193573588298,1.4218117367065486,0.22441012833299692,1.5176924895404067,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6790000
70,-0.5306559664685429,0.047278311684073836,1.4218117367065486,0.22441012833299692,-0.8057412374245417,1.0,0.0,1.0,0.0,1.0,1.0,1.0,6790000
71,0.39178979651610985,1.4034193573588298,1.4218117367065486,2.53202371213457,-0.8057412374245417,1.0,0.0,0.0,0.0,1.0,0.0,2.0,6755000
72,-0.06020862734636997,0.047278311684073836,-0.5701867118926005,2.53202371213457,-0.8057412374245417,1.0,0.0,0.0,0.0,1.0,1.0,2.0,6720000
73,0.6685235254115056,-1.308862733990682,1.4218117367065486,2.53202371213457,-0.8057412374245417,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6685000
74,-0.5122070512088498,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6650000
75,-0.410738017280538,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6650000
76,0.5855034067428869,0.047278311684073836,1.4218117367065486,1.3782169202337835,-0.8057412374245417,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6650000
